"NE69","Newcastle upon Tyne",55.60,-1.71
"NE7","Newcastle upon Tyne",55.00,-1.57
"NE70","Newcastle upon Tyne",55.59,-1.81
"NE71","Newcastle upon Tyne",55.55,-2.04
"NE8","Newcastle upon Tyne",54.95,-1.60
"NE9","Newcastle upon Tyne",54.93,-1.58
"NE99","Newcastle upon Tyne",54.96,-1.61
"NG1","Nottingham",52.95,-1.14
"NG10","Nottingham",52.90,-1.28
"NG11","Nottingham",52.89,-1.17
"NG12","Nottingham",52.91,-1.05
"NG13","Nottingham",52.94,-0.92
"NG14","Nottingham",53.01,-1.03
"NG15","Nottingham",53.04,-1.20
"NG16","Nottingham",53.02,-1.29
"NG17","Nottingham",53.11,-1.26
"NG18","Nottingham",53.13,-1.18
"NG19","Nottingham",53.16,-1.19
"NG2","Nottingham",52.93,-1.13
"NG20","Nottingham",53.21,-1.18
"NG21","Nottingham",53.14,-1.10
"NG22","Nottingham",53.17,-0.97
"NG23","Nottingham",53.11,-0.80
"NG24","Nottingham",53.07,-0.79
"NG25","Nottingham",53.07,-0.95
"NG3","Nottingham",52.96,-1.12
"NG31","Nottingham",52.91,-0.64
"NG32","Nottingham",52.94,-0.64
"NG33","Nottingham",52.81,-0.57
"NG34","Nottingham",52.98,-0.39
"NG4","Nottingham",52.97,-1.08
"NG5","Nottingham",52.99,-1.14
"NG6","Nottingham",52.99,-1.19
"NG7","Nottingham",52.95,-1.17
"NG8","Nottingham",52.96,-1.21
"NG9","Nottingham",52.92,-1.23
"NN1","Northampton",52.24,-0.88
"NN10","Northampton",52.29,-0.59
"NN11","Northampton",52.24,-1.17
"NN12","Northampton",52.12,-0.99
"NN13","Northampton",52.03,-1.14
"NN14","Northampton",52.41,-0.69
"NN15","Northampton",52.38,-0.70
"NN16","Northampton",52.40,-0.72
"NN17","Northampton",52.50,-0.68
"NN18","Northampton",52.48,-0.71
"NN2","Northampton",52.26,-0.89
"NN29","Northampton",52.26,-0.66
"NN3","Northampton",52.26,-0.84
"NN4","Northampton",52.21,-0.89
"NN5","Northampton",52.24,-0.93
"NN6","Northampton",52.32,-0.94
"NN7","Northampton",52.21,-0.92
"NN8","Northampton",52.30,-0.69
"NN9","Northampton",52.33,-0.59
"NP10","Newport",51.57,-3.04
"NP11","Newport",51.64,-3.13
"NP12","Newport",51.66,-3.19
"NP13","Newport",51.73,-3.14
"NP15","Newport",51.72,-2.88
"NP16","Newport",51.65,-2.68
"NP18","Newport",51.60,-2.94
"NP19","Newport",51.58,-2.96
"NP20","Newport",51.59,-3.00
"NP22","Newport",51.77,-3.25
"NP23","Newport",51.78,-3.19
"NP24","Newport",51.72,-3.23
"NP25","Newport",51.80,-2.72
"NP26","Newport",51.59,-2.77
"NP4","Newport",51.71,-3.04
"NP44","Newport",51.65,-3.02
"NP7","Newport",51.82,-3.00
"NP8","Newport",51.86,-3.14
"NR1","Norwich",52.62,1.31
"NR10","Norwich",52.73,1.24
"NR11","Norwich",52.84,1.27
"NR12","Norwich",52.76,1.47
"NR13","Norwich",52.63,1.47
"NR14","Norwich",52.56,1.38
"NR15","Norwich",52.50,1.27
"NR16","Norwich",52.47,1.06
"NR17","Norwich",52.51,0.99
"NR18","Norwich",52.57,1.11
"NR19","Norwich",52.67,0.92
"NR2","Norwich",52.63,1.28
"NR20","Norwich",52.72,0.98
"NR21","Norwich",52.84,0.85
"NR22","Norwich",52.89,0.86
"NR23","Norwich",52.94,0.86
"NR24","Norwich",52.85,1.05
"NR25","Norwich",52.92,1.08
"NR26","Norwich",52.93,1.21
"NR27","Norwich",52.92,1.30
"NR28","Norwich",52.82,1.40
"NR29","Norwich",52.69,1.63
"NR3","Norwich",52.64,1.29
"NR30","Norwich",52.61,1.72
"NR31","Norwich",52.57,1.71
"NR32","Norwich",52.48,1.73
"NR33","Norwich",52.45,1.71
"NR34","Norwich",52.43,1.58
"NR35","Norwich",52.46,1.43
"NR4","Norwich",52.61,1.26
"NR5","Norwich",52.64,1.23
"NR6","Norwich",52.66,1.28
"NR8","Norwich",52.67,1.21
"NR9","Norwich",52.63,1.10
"NW1","London",51.53,-0.14
"NW10","London",51.54,-0.24
"NW11","London",51.57,-0.19
"NW2","London",51.55,-0.21
"NW3","London",51.55,-0.17
"NW4","London",51.58,-0.22
"NW5","London",51.55,-0.14
"NW6","London",51.54,-0.19
"NW7","London",51.61,-0.23
"NW8","London",51.53,-0.17
"NW9","London",51.58,-0.25
"OL1","Oldham",53.54,-2.10
"OL10","Oldham",53.59,-2.22
"OL11","Oldham",53.60,-2.17
"OL12","Oldham",53.63,-2.16
"OL13","Oldham",53.70,-2.20
"OL14","Oldham",53.71,-2.09
"OL15","Oldham",53.64,-2.10
"OL16","Oldham",53.61,-2.13
"OL2","Oldham",53.57,-2.10
"OL3","Oldham",53.55,-2.00
"OL4","Oldham",53.54,-2.07
"OL5","Oldham",53.51,-2.03
"OL6","Oldham",53.49,-2.08
"OL7","Oldham",53.49,-2.10
"OL8","Oldham",53.52,-2.11
"OL9","Oldham",53.53,-2.14
"OX1","Oxford",51.74,-1.25
"OX10","Oxford",51.60,-1.12
"OX11","Oxford",51.59,-1.24
"OX12","Oxford",51.59,-1.42
"OX13","Oxford",51.67,-1.34
"OX14","Oxford",51.66,-1.27
"OX15","Oxford",52.03,-1.40
"OX16","Oxford",52.06,-1.34
"OX17","Oxford",52.07,-1.28
"OX18","Oxford",51.76,-1.59
"OX2","Oxford",51.76,-1.27
"OX20","Oxford",51.85,-1.35
"OX25","Oxford",51.90,-1.21
"OX26","Oxford",51.90,-1.15
"OX27","Oxford",51.93,-1.14
"OX28","Oxford",51.78,-1.48
"OX29","Oxford",51.79,-1.43
"OX3","Oxford",51.76,-1.21
"OX33","Oxford",51.75,-1.14
"OX39","Oxford",51.70,-0.91
"OX4","Oxford",51.73,-1.21
"OX44","Oxford",51.70,-1.13
"OX49","Oxford",51.65,-1.00
"OX5","Oxford",51.82,-1.28
"OX6","Oxford",51.90,-1.16
"OX7","Oxford",51.91,-1.52
"OX8","Oxford",51.79,-1.45
"OX9","Oxford",51.73,-0.98
"PA1","Paisley",55.84,-4.41
"PA10","Paisley",55.83,-4.55
"PA11","Paisley",55.85,-4.58
"PA12","Paisley",55.79,-4.62
"PA13","Paisley",55.89,-4.62
"PA14","Paisley",55.92,-4.66
"PA15","Paisley",55.94,-4.74
"PA16","Paisley",55.94,-4.79
"PA17","Paisley",55.86,-4.88
"PA18","Paisley",55.88,-4.88
"PA19","Paisley",55.95,-4.82
"PA2","Paisley",55.82,-4.43
"PA20","Paisley",55.83,-5.05
"PA21","Paisley",55.90,-5.24
"PA22","Paisley",55.97,-5.15
"PA23","Paisley",55.95,-4.93
"PA24","Paisley",56.15,-4.90
"PA25","Paisley",56.21,-5.04
"PA26","Paisley",56.25,-4.93
"PA27","Paisley",56.15,-5.08
"PA28","Paisley",55.43,-5.60
"PA29","Paisley",55.80,-5.47
"PA3","Paisley",55.85,-4.44
"PA30","Paisley",56.01,-5.44
"PA31","Paisley",56.05,-5.46
"PA32","Paisley",56.20,-5.11
"PA33","Paisley",56.37,-5.05
"PA34","Paisley",56.40,-5.49
"PA35","Paisley",56.40,-5.22
"PA36","Paisley",56.52,-4.77
"PA37","Paisley",56.46,-5.38
"PA38","Paisley",56.59,-5.33
"PA4","Paisley",55.87,-4.39
"PA41","Paisley",55.67,-5.74
"PA42","Paisley",55.64,-6.18
"PA43","Paisley",55.75,-6.28
"PA44","Paisley",55.79,-6.29
"PA45","Paisley",55.82,-6.16
"PA46","Paisley",55.86,-6.11
"PA47","Paisley",55.68,-6.50
"PA48","Paisley",55.73,-6.38
"PA49","Paisley",55.78,-6.39
"PA5","Paisley",55.83,-4.50
"PA6","Paisley",55.86,-4.53
"PA60","Paisley",55.88,-5.91
"PA61","Paisley",56.07,-6.20
"PA62","Paisley",56.35,-5.85
"PA63","Paisley",56.38,-5.71
"PA64","Paisley",56.43,-5.67
"PA65","Paisley",56.46,-5.72
"PA66","Paisley",56.32,-6.35
"PA67","Paisley",56.31,-6.23
"PA68","Paisley",56.43,-6.14
"PA69","Paisley",56.38,-6.08
"PA7","Paisley",55.90,-4.50
"PA70","Paisley",56.36,-6.03
"PA71","Paisley",56.48,-5.98
"PA72","Paisley",56.51,-5.96
"PA73","Paisley",56.49,-6.18
"PA74","Paisley",56.53,-6.22
"PA75","Paisley",56.61,-6.12
"PA76","Paisley",56.33,-6.39
"PA77","Paisley",56.49,-6.88
"PA78","Paisley",56.62,-6.54
"PA8","Paisley",55.90,-4.45
"PA9","Paisley",55.81,-4.55
"PE1","Peterborough",52.58,-0.23
"PE10","Peterborough",52.77,-0.37
"PE11","Peterborough",52.80,-0.16
"PE12","Peterborough",52.78,0.02
"PE13","Peterborough",52.66,0.13
"PE14","Peterborough",52.63,0.21
"PE15","Peterborough",52.53,0.08
"PE16","Peterborough",52.45,0.05
"PE19","Peterborough",52.24,-0.25
"PE2","Peterborough",52.56,-0.26
"PE20","Peterborough",52.93,-0.10
"PE21","Peterborough",52.97,-0.02
"PE22","Peterborough",53.04,0.04
"PE23","Peterborough",53.17,0.09
"PE24","Peterborough",53.16,0.26
"PE25","Peterborough",53.15,0.33
"PE26","Peterborough",52.45,-0.11
"PE27","Peterborough",52.33,-0.07
"PE28","Peterborough",52.35,-0.18
"PE29","Peterborough",52.33,-0.17
"PE3","Peterborough",52.58,-0.27
"PE30","Peterborough",52.75,0.41
"PE31","Peterborough",52.87,0.56
"PE32","Peterborough",52.73,0.62
"PE33","Peterborough",52.64,0.46
"PE34","Peterborough",52.72,0.34
"PE35","Peterborough",52.82,0.51
"PE36","Peterborough",52.93,0.50
"PE37","Peterborough",52.64,0.69
"PE38","Peterborough",52.58,0.37
"PE4","Peterborough",52.61,-0.26
"PE5","Peterborough",52.57,-0.34
"PE6","Peterborough",52.65,-0.25
"PE7","Peterborough",52.53,-0.19
"PE8","Peterborough",52.52,-0.44
"PE9","Peterborough",52.65,-0.48
"PH1","Perth",56.42,-3.47
"PH10","Perth",56.60,-3.36
"PH11","Perth",56.63,-3.23
"PH12","Perth",56.57,-3.15
"PH13","Perth",56.53,-3.27
"PH14","Perth",56.45,-3.18
"PH15","Perth",56.61,-3.94
"PH16","Perth",56.70,-3.80
"PH17","Perth",56.68,-4.38
"PH18","Perth",56.77,-3.88
"PH19","Perth",56.93,-4.25
"PH2","Perth",56.38,-3.40
"PH20","Perth",57.05,-4.15
"PH21","Perth",57.08,-4.02
"PH22","Perth",57.19,-3.80
"PH23","Perth",57.28,-3.80
"PH24","Perth",57.25,-3.74
"PH25","Perth",57.26,-3.64
"PH26","Perth",57.33,-3.60
"PH3","Perth",56.30,-3.70
"PH30","Perth",56.79,-4.60
"PH31","Perth",56.89,-4.81
"PH32","Perth",57.14,-4.68
"PH33","Perth",56.82,-5.11
"PH34","Perth",56.92,-4.92
"PH35","Perth",57.07,-4.93
"PH36","Perth",56.72,-5.86
"PH38","Perth",56.84,-5.74
"PH39","Perth",56.91,-5.84
"PH4","Perth",56.26,-3.78
"PH40","Perth",56.96,-5.78
"PH41","Perth",57.00,-5.83
"PH42","Perth",56.90,-6.14
"PH43","Perth",57.01,-6.28
"PH44","Perth",57.05,-6.50
"PH49","Perth",56.67,-5.11
"PH5","Perth",56.32,-3.82
"PH50","Perth",56.71,-4.96
"PH6","Perth",56.37,-3.99
"PH7","Perth",56.37,-3.82
"PH8","Perth",56.56,-3.59
"PH9","Perth",56.65,-3.69
"PL1","Plymouth",50.37,-4.15
"PL10","Plymouth",50.34,-4.21
"PL11","Plymouth",50.37,-4.25
"PL12","Plymouth",50.41,-4.24
"PL13","Plymouth",50.35,-4.47
"PL14","Plymouth",50.46,-4.46
"PL15","Plymouth",50.63,-4.39
"PL16","Plymouth",50.64,-4.26
"PL17","Plymouth",50.51,-4.30
"PL18","Plymouth",50.51,-4.21
"PL19","Plymouth",50.55,-4.15
"PL2","Plymouth",50.38,-4.16
"PL20","Plymouth",50.50,-4.10
"PL21","Plymouth",50.38,-3.91
"PL22","Plymouth",50.40,-4.65
"PL23","Plymouth",50.33,-4.63
"PL24","Plymouth",50.35,-4.71
"PL25","Plymouth",50.34,-4.77
"PL26","Plymouth",50.34,-4.82
"PL27","Plymouth",50.52,-4.87
"PL28","Plymouth",50.53,-4.96
"PL29","Plymouth",50.58,-4.82
"PL3","Plymouth",50.38,-4.12
"PL30","Plymouth",50.50,-4.72
"PL31","Plymouth",50.46,-4.72
"PL32","Plymouth",50.63,-4.66
"PL33","Plymouth",50.62,-4.73
"PL34","Plymouth",50.65,-4.74
"PL35","Plymouth",50.68,-4.68
"PL4","Plymouth",50.37,-4.12
"PL5","Plymouth",50.41,-4.16
"PL6","Plymouth",50.41,-4.11
"PL7","Plymouth",50.39,-4.04
"PL8","Plymouth",50.33,-4.01
"PL9","Plymouth",50.35,-4.08
"PO1","Portsmouth",50.79,-1.08
"PO10","Portsmouth",50.85,-0.92
"PO11","Portsmouth",50.79,-0.97
"PO12","Portsmouth",50.79,-1.14
"PO13","Portsmouth",50.81,-1.17
"PO14","Portsmouth",50.83,-1.21
"PO15","Portsmouth",50.86,-1.21
"PO16","Portsmouth",50.85,-1.15
"PO17","Portsmouth",50.88,-1.16
"PO18","Portsmouth",50.86,-0.81
"PO19","Portsmouth",50.83,-0.77
"PO2","Portsmouth",50.81,-1.07
"PO20","Portsmouth",50.78,-0.78
"PO21","Portsmouth",50.78,-0.69
"PO22","Portsmouth",50.79,-0.64
"PO3","Portsmouth",50.81,-1.05
"PO30","Portsmouth",50.69,-1.31
"PO31","Portsmouth",50.75,-1.30
"PO32","Portsmouth",50.75,-1.28
"PO33","Portsmouth",50.72,-1.16
"PO34","Portsmouth",50.71,-1.11
"PO35","Portsmouth",50.68,-1.08
"PO36","Portsmouth",50.65,-1.16
"PO37","Portsmouth",50.63,-1.17
"PO38","Portsmouth",50.60,-1.24
"PO39","Portsmouth",50.68,-1.53
"PO4","Portsmouth",50.79,-1.06
"PO40","Portsmouth",50.68,-1.52
"PO41","Portsmouth",50.69,-1.47
"PO5","Portsmouth",50.78,-1.08
"PO6","Portsmouth",50.84,-1.06
"PO7","Portsmouth",50.88,-1.03
"PO8","Portsmouth",50.91,-1.01
"PO9","Portsmouth",50.86,-0.98
"PR1","Preston",53.75,-2.70
"PR2","Preston",53.77,-2.70
"PR25","Preston",53.69,-2.69
"PR26","Preston",53.68,-2.74
"PR3","Preston",53.86,-2.71
"PR4","Preston",53.75,-2.83
"PR5","Preston",53.73,-2.65
"PR6","Preston",53.66,-2.60
"PR7","Preston",53.64,-2.65
"PR8","Preston",53.62,-3.01
"PR9","Preston",53.66,-2.96
"RG1","Reading",51.45,-0.96
"RG10","Reading",51.48,-0.86
"RG12","Reading",51.40,-0.74
"RG14","Reading",51.39,-1.32
"RG17","Reading",51.44,-1.48
"RG18","Reading",51.43,-1.24
"RG19","Reading",51.39,-1.24
"RG2","Reading",51.42,-0.95
"RG20","Reading",51.40,-1.33
"RG21","Reading",51.26,-1.08
"RG22","Reading",51.25,-1.12
"RG23","Reading",51.26,-1.14
"RG24","Reading",51.28,-1.07
"RG25","Reading",51.22,-1.16
"RG26","Reading",51.35,-1.11
"RG27","Reading",51.30,-0.94
"RG28","Reading",51.23,-1.33
"RG29","Reading",51.24,-0.94
"RG30","Reading",51.45,-1.01
"RG31","Reading",51.45,-1.04
"RG4","Reading",51.48,-0.96
"RG40","Reading",51.39,-0.83
"RG41","Reading",51.41,-0.85
"RG42","Reading",51.42,-0.75
"RG45","Reading",51.37,-0.80
"RG5","Reading",51.45,-0.90
"RG6","Reading",51.43,-0.93
"RG7","Reading",51.39,-1.07
"RG8","Reading",51.50,-1.10
"RG9","Reading",51.54,-0.92
"RH1","Redhill",51.23,-0.15
"RH10","Redhill",51.11,-0.15
"RH11","Redhill",51.11,-0.20
"RH12","Redhill",51.07,-0.33
"RH13","Redhill",51.03,-0.32
"RH14","Redhill",51.03,-0.48
"RH15","Redhill",50.95,-0.13
"RH16","Redhill",51.00,-0.09
"RH17","Redhill",51.02,-0.11
"RH18","Redhill",51.09,0.03
"RH19","Redhill",51.12,-0.01
"RH2","Redhill",51.23,-0.20
"RH20","Redhill",50.93,-0.47
"RH3","Redhill",51.23,-0.27
"RH4","Redhill",51.22,-0.33
"RH5","Redhill",51.19,-0.34
"RH6","Redhill",51.17,-0.16
"RH7","Redhill",51.17,-0.01
"RH8","Redhill",51.25,3.0e-03
"RH9","Redhill",51.23,-0.06
"RM1","Romford",51.58,0.18
"RM10","Romford",51.54,0.15
"RM11","Romford",51.57,0.22
"RM12","Romford",51.55,0.20
"RM13","Romford",51.52,0.19
"RM14","Romford",51.55,0.26
"RM15","Romford",51.50,0.27
"RM16","Romford",51.49,0.34
"RM17","Romford",51.47,0.33
"RM18","Romford",51.46,0.37
"RM19","Romford",51.48,0.24
"RM2","Romford",51.58,0.20
"RM20","Romford",51.47,0.28
"RM3","Romford",51.60,0.22
"RM4","Romford",51.63,0.16
"RM5","Romford",51.59,0.16
"RM6","Romford",51.57,0.13
"RM7","Romford",51.57,0.17
"RM8","Romford",51.55,0.13
"RM9","Romford",51.54,0.13
"S1","Sheffield",53.38,-1.46
"S10","Sheffield",53.37,-1.51
"S11","Sheffield",53.36,-1.50
"S12","Sheffield",53.34,-1.40
"S13","Sheffield",53.36,-1.38
"S14","Sheffield",53.34,-1.44
"S17","Sheffield",53.32,-1.52
"S18","Sheffield",53.29,-1.47
"S2","Sheffield",53.37,-1.44
"S20","Sheffield",53.33,-1.35
"S21","Sheffield",53.31,-1.33
"S25","Sheffield",53.36,-1.21
"S26","Sheffield",53.35,-1.28
"S3","Sheffield",53.38,-1.47
"S32","Sheffield",53.29,-1.63
"S33","Sheffield",53.34,-1.72
"S35","Sheffield",53.45,-1.49
"S36","Sheffield",53.50,-1.61
"S4","Sheffield",53.39,-1.45
"S40","Sheffield",53.23,-1.44
"S41","Sheffield",53.24,-1.42
"S42","Sheffield",53.20,-1.42
"S43","Sheffield",53.26,-1.34
"S44","Sheffield",53.22,-1.31
"S45","Sheffield",53.16,-1.42
"S5","Sheffield",53.42,-1.46
"S6","Sheffield",53.40,-1.51
"S60","Sheffield",53.41,-1.34
"S61","Sheffield",53.44,-1.39
"S62","Sheffield",53.46,-1.34
"S63","Sheffield",53.51,-1.32
"S64","Sheffield",53.49,-1.29
"S65","Sheffield",53.43,-1.32
"S66","Sheffield",53.42,-1.24
"S7","Sheffield",53.35,-1.48
"S70","Sheffield",53.54,-1.47
"S71","Sheffield",53.57,-1.45
"S72","Sheffield",53.57,-1.39
"S73","Sheffield",53.52,-1.39
"S74","Sheffield",53.50,-1.43
"S75","Sheffield",53.56,-1.51
"S8","Sheffield",53.34,-1.47
"S80","Sheffield",53.29,-1.15
"S81","Sheffield",53.33,-1.12
"S9","Sheffield",53.39,-1.41
"SA1","Swansea",51.62,-3.93
"SA10","Swansea",51.68,-3.79
"SA11","Swansea",51.67,-3.76
"SA12","Swansea",51.60,-3.79
"SA13","Swansea",51.60,-3.72
"SA14","Swansea",51.73,-4.10
"SA15","Swansea",51.70,-4.16
"SA16","Swansea",51.68,-4.25
"SA17","Swansea",51.75,-4.28
"SA18","Swansea",51.79,-3.95
"SA19","Swansea",51.95,-3.94
"SA2","Swansea",51.62,-3.99
"SA20","Swansea",52.01,-3.78
"SA3","Swansea",51.58,-4.05
"SA31","Swansea",51.85,-4.30
"SA32","Swansea",51.88,-4.17
"SA33","Swansea",51.85,-4.43
"SA34","Swansea",51.85,-4.61
"SA35","Swansea",51.97,-4.56
"SA36","Swansea",51.95,-4.60
"SA37","Swansea",52.01,-4.59
"SA38","Swansea",52.04,-4.47
"SA39","Swansea",52.02,-4.24
"SA4","Swansea",51.67,-4.04
"SA40","Swansea",52.08,-4.17
"SA41","Swansea",51.99,-4.70
"SA42","Swansea",52.01,-4.85
"SA43","Swansea",52.08,-4.62
"SA44","Swansea",52.08,-4.37
"SA45","Swansea",52.20,-4.35
"SA46","Swansea",52.23,-4.24
"SA47","Swansea",52.19,-4.29
"SA48","Swansea",52.14,-4.11
"SA5","Swansea",51.64,-3.96
"SA6","Swansea",51.67,-3.92
"SA61","Swansea",51.80,-4.97
"SA62","Swansea",51.84,-5.06
"SA63","Swansea",51.87,-4.85
"SA64","Swansea",52.00,-5.01
"SA65","Swansea",51.98,-4.96
"SA66","Swansea",51.88,-4.74
"SA67","Swansea",51.78,-4.73
"SA68","Swansea",51.72,-4.76
"SA69","Swansea",51.71,-4.70
"SA7","Swansea",51.66,-3.89
"SA70","Swansea",51.67,-4.73
"SA71","Swansea",51.66,-4.92
"SA72","Swansea",51.69,-4.93
"SA73","Swansea",51.71,-5.01
"SA8","Swansea",51.72,-3.84
"SA9","Swansea",51.78,-3.76
"SE1","London",51.49,-0.08
"SE10","London",51.48,-1.0e-03
"SE11","London",51.48,-0.10
"SE12","London",51.44,0.02
"SE13","London",51.45,-8.0e-03
"SE14","London",51.47,-0.04
"SE15","London",51.47,-0.06
"SE16","London",51.49,-0.05
"SE17","London",51.48,-0.09
"SE18","London",51.48,0.07
"SE19","London",51.41,-0.08
"SE2","London",51.48,0.11
"SE20","London",51.41,-0.05
"SE21","London",51.43,-0.08
"SE22","London",51.45,-0.07
"SE23","London",51.44,-0.04
"SE24","London",51.45,-0.09
"SE25","London",51.39,-0.07
"SE26","London",51.42,-0.05
"SE27","London",51.43,-0.10
"SE28","London",51.50,0.10
"SE3","London",51.46,0.02
"SE4","London",51.46,-0.03
"SE5","London",51.47,-0.09
"SE6","London",51.43,-0.01
"SE7","London",51.48,0.03
"SE8","London",51.48,-0.02
"SE9","London",51.44,0.05
"SG1","Stevenage",51.91,-0.19
"SG10","Stevenage",51.84,0.07
"SG11","Stevenage",51.88,0.03
"SG12","Stevenage",51.81,-0.01
"SG13","Stevenage",51.78,-0.06
"SG14","Stevenage",51.80,-0.09
"SG15","Stevenage",52.01,-0.26
"SG16","Stevenage",52.01,-0.29
"SG17","Stevenage",52.03,-0.33
"SG18","Stevenage",52.08,-0.26
"SG19","Stevenage",52.13,-0.24
"SG2","Stevenage",51.89,-0.16
"SG3","Stevenage",51.86,-0.18
"SG4","Stevenage",51.92,-0.25
"SG5","Stevenage",51.96,-0.28
"SG6","Stevenage",51.97,-0.22
"SG7","Stevenage",52.00,-0.17
"SG8","Stevenage",52.06,-0.01
"SG9","Stevenage",51.94,-7.0e-03
"SK1","Stockport",53.40,-2.15
"SK10","Stockport",53.27,-2.12
"SK11","Stockport",53.24,-2.14
"SK12","Stockport",53.35,-2.09
"SK13","Stockport",53.44,-1.96
"SK14","Stockport",53.45,-2.05
"SK15","Stockport",53.48,-2.04
"SK16","Stockport",53.47,-2.08
"SK17","Stockport",53.24,-1.87
"SK2","Stockport",53.39,-2.13
"SK22","Stockport",53.37,-1.98
"SK23","Stockport",53.32,-1.94
"SK3","Stockport",53.39,-2.17
"SK4","Stockport",53.41,-2.17
"SK5","Stockport",53.43,-2.15
"SK6","Stockport",53.40,-2.08
"SK7","Stockport",53.37,-2.14
"SK8","Stockport",53.38,-2.20
"SK9","Stockport",53.32,-2.23
"SL0","Slough",51.52,-0.51
"SL1","Slough",51.51,-0.61
"SL2","Slough",51.53,-0.60
"SL3","Slough",51.49,-0.55
"SL4","Slough",51.47,-0.62
"SL5","Slough",51.40,-0.66
"SL6","Slough",51.52,-0.72
"SL7","Slough",51.57,-0.77
"SL8","Slough",51.57,-0.70
"SL9","Slough",51.59,-0.55
"SM1","Sutton",51.36,-0.19
"SM2","Sutton",51.35,-0.19
"SM3","Sutton",51.37,-0.21
"SM4","Sutton",51.39,-0.19
"SM5","Sutton",51.36,-0.16
"SM6","Sutton",51.36,-0.14
"SM7","Sutton",51.32,-0.20
"SN1","Swindon",51.55,-1.77
"SN10","Swindon",51.33,-1.98
"SN11","Swindon",51.43,-1.99
"SN12","Swindon",51.37,-2.13
"SN13","Swindon",51.42,-2.21
"SN14","Swindon",51.47,-2.19
"SN15","Swindon",51.47,-2.07
"SN16","Swindon",51.59,-2.09
"SN2","Swindon",51.57,-1.78
"SN25","Swindon",51.59,-1.79
"SN26","Swindon",51.61,-1.78
"SN3","Swindon",51.56,-1.74
"SN4","Swindon",51.53,-1.81
"SN5","Swindon",51.56,-1.83
"SN6","Swindon",51.62,-1.74
"SN7","Swindon",51.64,-1.56
"SN8","Swindon",51.40,-1.68
"SN9","Swindon",51.32,-1.78
"SO14","Southampton",50.90,-1.39
"SO15","Southampton",50.91,-1.42
"SO16","Southampton",50.93,-1.43
"SO17","Southampton",50.92,-1.39
"SO18","Southampton",50.92,-1.36
"SO19","Southampton",50.90,-1.35
"SO20","Southampton",51.11,-1.50
"SO21","Southampton",51.07,-1.31
"SO22","Southampton",51.06,-1.33
"SO23","Southampton",51.06,-1.30
"SO24","Southampton",51.08,-1.14
"SO30","Southampton",50.91,-1.30
"SO31","Southampton",50.86,-1.29
"SO32","Southampton",50.94,-1.20
"SO40","Southampton",50.91,-1.50
"SO41","Southampton",50.75,-1.56
"SO42","Southampton",50.81,-1.53
"SO43","Southampton",50.88,-1.58
"SO45","Southampton",50.84,-1.39
"SO50","Southampton",50.96,-1.33
"SO51","Southampton",50.99,-1.50
"SO52","Southampton",50.97,-1.44
"SO53","Southampton",50.98,-1.38
"SP1","Salisbury",51.07,-1.78
"SP10","Salisbury",51.21,-1.48
"SP11","Salisbury",51.22,-1.51
"SP2","Salisbury",51.07,-1.82
"SP3","Salisbury",51.10,-2.00
"SP4","Salisbury",51.16,-1.76
"SP5","Salisbury",51.02,-1.77
"SP6","Salisbury",50.93,-1.80
"SP7","Salisbury",51.00,-2.18
"SP8","Salisbury",51.03,-2.28
"SP9","Salisbury",51.23,-1.66
"SR1","Sunderland",54.90,-1.37
"SR2","Sunderland",54.88,-1.37
"SR3","Sunderland",54.87,-1.41
"SR4","Sunderland",54.90,-1.42
"SR5","Sunderland",54.92,-1.42
"SR6","Sunderland",54.93,-1.37
"SR7","Sunderland",54.83,-1.36
"SR8","Sunderland",54.76,-1.33
"SR9","Sunderland",54.90,-1.37
"SS0","Southend on Sea",51.54,0.69
"SS1","Southend on Sea",51.53,0.73
"SS11","Southend on Sea",51.61,0.53
"SS12","Southend on Sea",51.60,0.52
"SS13","Southend on Sea",51.57,0.51
"SS14","Southend on Sea",51.57,0.47
"SS15","Southend on Sea",51.57,0.43
"SS16","Southend on Sea",51.56,0.45
"SS17","Southend on Sea",51.52,0.44
"SS2","Southend on Sea",51.55,0.71
"SS3","Southend on Sea",51.54,0.79
"SS4","Southend on Sea",51.59,0.71
"SS5","Southend on Sea",51.60,0.65
"SS6","Southend on Sea",51.58,0.60
"SS7","Southend on Sea",51.56,0.57
"SS8","Southend on Sea",51.52,0.59
"SS9","Southend on Sea",51.55,0.65
"ST1","Stoke on Trent",53.02,-2.17
"ST10","Stoke on Trent",52.98,-1.96
"ST11","Stoke on Trent",52.96,-2.06
"ST12","Stoke on Trent",52.94,-2.17
"ST13","Stoke on Trent",53.10,-2.01
"ST14","Stoke on Trent",52.90,-1.86
"ST15","Stoke on Trent",52.90,-2.14
"ST16","Stoke on Trent",52.81,-2.11
"ST17","Stoke on Trent",52.78,-2.09
"ST18","Stoke on Trent",52.81,-2.08
"ST19","Stoke on Trent",52.71,-2.14
"ST2","Stoke on Trent",53.02,-2.13
"ST20","Stoke on Trent",52.79,-2.26
"ST21","Stoke on Trent",52.86,-2.25
"ST3","Stoke on Trent",52.98,-2.12
"ST4","Stoke on Trent",52.99,-2.18
"ST5","Stoke on Trent",53.01,-2.23
"ST6","Stoke on Trent",53.05,-2.18
"ST7","Stoke on Trent",53.08,-2.26
"ST8","Stoke on Trent",53.11,-2.16
